dataset,evaluation_family,task,persona,step,sample_id,method,reported_model,prompt_slug,difficulty,case_id,CE_gold,CE_pred,CE_match,BE_gold,BE_pred,BE_match,CI_gold,CI_pred,CI_match,BI_gold,BI_pred,BI_match,exact_labelset_match
trajectory_gold,prompt_judges,shopping_ebay_chat,David Kim,7,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,1,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,2,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,3,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,4,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,5,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,6,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,7,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,8,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,9,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,10,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,11,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,12,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,13,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,14,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,15,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,16,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,17,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,18,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,19,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,20,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,21,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,22,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,23,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,24,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,25,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,26,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,0,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,27,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,28,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,29,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,1,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,30,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,31,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,0,0,0,1,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,32,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,33,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,34,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,35,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,36,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,37,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,38,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,39,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,40,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,41,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,42,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,43,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,44,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,45,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,46,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,47,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,48,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,49,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,50,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,51,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,52,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,53,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,54,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,55,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,56,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,57,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,58,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,59,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,60,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,61,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,62,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,63,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,64,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,65,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,66,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,67,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,68,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,69,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,70,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,71,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,72,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,73,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,74,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,75,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,76,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,77,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,78,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,79,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,80,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,81,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,82,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,83,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,84,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,0,0,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,85,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,1,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,86,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,87,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,1,0,1,1,1,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,88,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,89,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,90,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,91,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,92,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Elena Rodriguez,93,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,1,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,0,0,1,0,0,1,1,0,0,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,2,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,3,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,4,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,5,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,6,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,7,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Emily Foster,8,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,1,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,2,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,3,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,0,0,1,0,0,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,4,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,5,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,6,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,7,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,8,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,9,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,10,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,11,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,12,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,13,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,14,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,15,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,16,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,17,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,18,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,19,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,20,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,21,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,22,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,23,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,24,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,25,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,26,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,0,0,0,0,1,0,0,1,0
trajectory_gold,prompt_judges,shopping_ebay_chat,Gregory Mitchell,27,,strict_evidence_fewshot/gemma,gemma4:31b-cloud,strict_evidence_fewshot,,,1,1,1,1,1,1,0,0,1,0,0,1,1
